"severity","issueId","issueDescription","wcagConformance","url","context","howToFix","axeImpact","xpath","learnMore"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<label class=""navBarButtonLabel"">Pretty</label>","Fix any of the following:   Element has insufficient color contrast of 3.62 (foreground color: #808080, background color: #f5f5f5, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".navBarButtonLabel:nth-child(5)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<label class=""btn btn-info""> <input type=""radio"" name=""pretty"" id=""pretty-default"" value="""">(default)		</label>","Fix any of the following:   Element has insufficient color contrast of 3.08 (foreground color: #ffffff, background color: #17a1b7, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#prettyBtnGroup > .btn-info:nth-child(1)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<label class=""btn btn-info""> <input type=""radio"" name=""pretty"" id=""pretty-true"" value=""true"">On		</label>","Fix any of the following:   Element has insufficient color contrast of 3.04 (foreground color: #ffffff, background color: #17a2b8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#prettyBtnGroup > .btn-info:nth-child(2)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<label class=""navBarButtonLabel"">Summary</label>","Fix any of the following:   Element has insufficient color contrast of 3.62 (foreground color: #808080, background color: #f5f5f5, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".navBarButtonLabel:nth-child(8)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<label class=""btn btn-info"">			<input type=""radio"" name=""_summary"" id=""summary-true"" value=""true"">true		</label>","Fix any of the following:   Element has insufficient color contrast of 3.04 (foreground color: #ffffff, background color: #17a2b8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#summaryBtnGroup > .btn-info:nth-child(2)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<label class=""btn btn-info"">			<input type=""radio"" name=""_summary"" id=""summary-text"" value=""text"">text		</label>","Fix any of the following:   Element has insufficient color contrast of 3.04 (foreground color: #ffffff, background color: #17a2b8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#summaryBtnGroup > .btn-info:nth-child(3)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<label class=""btn btn-info"">			<input type=""radio"" name=""_summary"" id=""summary-data"" value=""data"">data		</label>","Fix any of the following:   Element has insufficient color contrast of 3.04 (foreground color: #ffffff, background color: #17a2b8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".btn-info:nth-child(4)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<label class=""btn btn-info"">			<input type=""radio"" name=""_summary"" id=""summary-count"" value=""count"">count		</label>","Fix any of the following:   Element has insufficient color contrast of 3.04 (foreground color: #ffffff, background color: #17a2b8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".btn-info:nth-child(5)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<a href=""#"" onclick=""doAction(this, 'home', null);"">Server Home/Actions</a>","Fix any of the following:   Element has insufficient color contrast of 3.63 (foreground color: #ffffff, background color: #428bca, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","a[onclick=""doAction(this, 'home', null);""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<a id=""leftResourcePractitionerRole"" href=""#"" data1=""PractitionerRole"" onclick=""doAction(this, 'resource', this.getAttribute('data1'));"">					PractitionerRole					<span class=""badge badge-secondary"">1031028</span>				</a>","Fix any of the following:   Element has insufficient color contrast of 3.65 (foreground color: #007bff, background color: #f5f5f5, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#leftResourcePractitionerRole","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<span class=""badge badge-secondary"">1031028</span>","Fix any of the following:   Element has insufficient color contrast of 2.51 (foreground color: #ffffff, background color: #98a5b0, font size: 9.0pt (12px), font weight: bold). Expected contrast ratio of 4.5:1","serious","#leftResourcePractitionerRole > .badge.badge-secondary","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<a id=""leftResourceMedicationKnowledge"" href=""#"" data1=""MedicationKnowledge"" onclick=""doAction(this, 'resource', this.getAttribute('data1'));"">					MedicationKnowledge					<span class=""badge badge-secondary"">164231</span>				</a>","Fix any of the following:   Element has insufficient color contrast of 3.65 (foreground color: #007bff, background color: #f5f5f5, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#leftResourceMedicationKnowledge","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<span class=""badge badge-secondary"">164231</span>","Fix any of the following:   Element has insufficient color contrast of 2.51 (foreground color: #ffffff, background color: #98a5b0, font size: 9.0pt (12px), font weight: bold). Expected contrast ratio of 4.5:1","serious","#leftResourceMedicationKnowledge > .badge.badge-secondary","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<a id=""leftResourcePractitioner"" href=""#"" data1=""Practitioner"" onclick=""doAction(this, 'resource', this.getAttribute('data1'));"">					Practitioner					<span class=""badge badge-secondary"">116220</span>				</a>","Fix any of the following:   Element has insufficient color contrast of 3.65 (foreground color: #007bff, background color: #f5f5f5, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#leftResourcePractitioner","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<span class=""badge badge-secondary"">116220</span>","Fix any of the following:   Element has insufficient color contrast of 2.51 (foreground color: #ffffff, background color: #98a5b0, font size: 9.0pt (12px), font weight: bold). Expected contrast ratio of 4.5:1","serious","#leftResourcePractitioner > .badge.badge-secondary","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<a id=""leftResourceLocation"" href=""#"" data1=""Location"" onclick=""doAction(this, 'resource', this.getAttribute('data1'));"">					Location					<span class=""badge badge-secondary"">18811</span>				</a>","Fix any of the following:   Element has insufficient color contrast of 3.65 (foreground color: #007bff, background color: #f5f5f5, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#leftResourceLocation","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<span class=""badge badge-secondary"">18811</span>","Fix any of the following:   Element has insufficient color contrast of 2.51 (foreground color: #ffffff, background color: #98a5b0, font size: 9.0pt (12px), font weight: bold). Expected contrast ratio of 4.5:1","serious","#leftResourceLocation > .badge.badge-secondary","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<a id=""leftResourceHealthcareService"" href=""#"" data1=""HealthcareService"" onclick=""doAction(this, 'resource', this.getAttribute('data1'));"">					HealthcareService					<span class=""badge badge-secondary"">6415</span>				</a>","Fix any of the following:   Element has insufficient color contrast of 3.65 (foreground color: #007bff, background color: #f5f5f5, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#leftResourceHealthcareService","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<span class=""badge badge-secondary"">6415</span>","Fix any of the following:   Element has insufficient color contrast of 2.51 (foreground color: #ffffff, background color: #98a5b0, font size: 9.0pt (12px), font weight: bold). Expected contrast ratio of 4.5:1","serious","#leftResourceHealthcareService > .badge.badge-secondary","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<a id=""leftResourceOrganization"" href=""#"" data1=""Organization"" onclick=""doAction(this, 'resource', this.getAttribute('data1'));"">					Organization					<span class=""badge badge-secondary"">6415</span>				</a>","Fix any of the following:   Element has insufficient color contrast of 3.65 (foreground color: #007bff, background color: #f5f5f5, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#leftResourceOrganization","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<span class=""badge badge-secondary"">6415</span>","Fix any of the following:   Element has insufficient color contrast of 2.51 (foreground color: #ffffff, background color: #98a5b0, font size: 9.0pt (12px), font weight: bold). Expected contrast ratio of 4.5:1","serious","#leftResourceOrganization > .badge.badge-secondary","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
